,conference,year,title,id,authors,tags,notes
1273,issta/issta,2017,PerfRanker: prioritization of performance regression tests for collection-intensive software.,conf/issta/MostafaWX17,"Shaikh Mostafa, Xiaoyin Wang, Tao Xie",Improving Testing,
1274,issta/issta,2017,Compiler-assisted test acceleration on GPUs for embedded software.,conf/issta/YanevaRD17,"Vanya Yaneva, Ajitha Rajan, Christophe Dubach",Improving Testing,
1275,issta/issta,2017,Targeted property-based testing.,conf/issta/LoscherS17,"Andreas Löscher, Konstantinos Sagonas",Testing,
1276,issta/issta,2017,Generating unit tests with descriptive names or: would you name your children thing1 and thing2?,conf/issta/DakaRF17,"Ermira Daka, José Miguel Rojas, Gordon Fraser",Testing,
1277,issta/issta,2017,Accelerating array constraints in symbolic execution.,conf/issta/PerryMZC17,"David Mitchel Perry, Andrea Mattavelli, Xiangyu Zhang, Cristian Cadar",Symbolic Execution,
1278,issta/issta,2017,Improving the cost-effectiveness of symbolic testing techniques for transport protocol implementations under packet dynamics.,conf/issta/SunXE17,"Wei Sun, Lisong Xu, Sebastian G. Elbaum",Symbolic Execution,
1279,issta/issta,2017,Combining symbolic execution and search-based testing for programs with complex heap inputs.,conf/issta/BraioneDMP17,"Pietro Braione, Giovanni Denaro, Andrea Mattavelli, Mauro Pezzè",Symbolic Execution,
1280,issta/issta,2017,Efficient computation of happens-before relation for event-driven programs.,conf/issta/MaiyaK17,"Pallavi Maiya, Aditya Kanade",Concurrency,
1281,issta/issta,2017,Automatic detection and validation of race conditions in interrupt-driven embedded software.,conf/issta/WangWYZL17,"Yu Wang, Linzhang Wang, Tingting Yu, Jianhua Zhao, Xuandong Li",Concurrency,
1282,issta/issta,2017,Monitoring decentralized specifications.,conf/issta/El-HokayemF17,"Antoine El-Hokayem, Yliès Falcone",Concurrency,
1283,issta/issta,2017,Effective online software anomaly detection.,conf/issta/ChenYLACC17,"Yizhen Chen, Ming Ying, Daren Liu, Adil Alim, Feng Chen, Mei-Hwa Chen",Dynamic Analysis,
1284,issta/issta,2017,Semi-automated discovery of server-based information oversharing vulnerabilities in Android applications.,conf/issta/KochCERK17,"William Koch, Abdelberi Chaabane, Manuel Egele, William K. Robertson, Engin Kirda",Dynamic Analysis,
1285,issta/issta,2017,CPR: cross platform binary code reuse via platform independent trace program.,conf/issta/KwonWZZX17,"Yonghwi Kwon, Weihang Wang, Yunhui Zheng, Xiangyu Zhang, Dongyan Xu",Dynamic Analysis,
1286,issta/issta,2017,An actionable performance profiler for optimizing the order of evaluations.,conf/issta/SelakovicGP17,"Marija Selakovic, Thomas Glaser, Michael Pradel",Dynamic Analysis,
1287,issta/issta,2017,Testing and analysis of web applications using page models.,conf/issta/AthaiyaK17,"Snigdha Athaiya, Raghavan Komondoor",The Web,
1288,issta/issta,2017,Automated layout failure detection for responsive web pages without an explicit oracle.,conf/issta/WalshKM17,"Thomas A. Walsh, Gregory M. Kapfhammer, Phil McMinn",The Web,
1289,issta/issta,2017,Test execution checkpointing for web applications.,conf/issta/GuarnieriTBDB17,"Marco Guarnieri, Petar Tsankov, Tristan Buchs, Mohammad Torabi Dashti, David A. Basin",The Web,
1290,issta/issta,2017,Experience paper: a study on behavioral backward incompatibilities of Java software libraries.,conf/issta/MostafaRW17,"Shaikh Mostafa, Rodney Rodriguez, Xiaoyin Wang",Experience Report,
1291,issta/issta,2017,Identifying test-suite-overfitted patches through test case generation.,conf/issta/XinR17,"Qi Xin, Steven P. Reiss",Program Repair and Patching,
1292,issta/issta,2017,Impact of tool support in patch construction.,conf/issta/KoyuncuBKKMT17,"Anil Koyuncu, Tegawendé F. Bissyandé, Dongsun Kim, Jacques Klein, Martin Monperrus, Yves Le Traon",Program Repair and Patching,
1293,issta/issta,2017,Automated repair of layout cross browser issues using search-based techniques.,conf/issta/MahajanAMH17,"Sonal Mahajan, Abdulmajeed Alameer, Phil McMinn, William G. J. Halfond",Program Repair and Patching,
1294,issta/issta,2017,Boosting spectrum-based fault localization using PageRank.,conf/issta/ZhangLZK17,"Mengshi Zhang, Xia Li, Lingming Zhang, Sarfraz Khurshid",Fault Localization and Mutation Testing,
1295,issta/issta,2017,FLUCCS: using code and change metrics to improve fault localization.,conf/issta/SohnY17,"Jeongju Sohn, Shin Yoo",Fault Localization and Mutation Testing,
1296,issta/issta,2017,Inferring mutant utility from program context.,conf/issta/JustKA17,"René Just, Bob Kurtz, Paul Ammann",Fault Localization and Mutation Testing,
1297,issta/issta,2017,Faster mutation analysis via equivalence modulo states.,conf/issta/WangXSZH17,"Bo Wang, Yingfei Xiong, Yangqingwei Shi, Lu Zhang, Dan Hao",Fault Localization and Mutation Testing,
1298,issta/issta,2017,Just-in-time static analysis.,conf/issta/DoALBSM17,"Lisa Nguyen Quang Do, Karim Ali, Benjamin Livshits, Eric Bodden, Justin Smith, Emerson R. Murphy-Hill",Static Analysis,
1299,issta/issta,2017,Refining interprocedural change-impact analysis using equivalence relations.,conf/issta/GyoriLP17,"Alex Gyori, Shuvendu K. Lahiri, Nimrod Partush",Static Analysis,
1300,issta/issta,2017,Boosting the precision of virtual call integrity protection with partial pointer analysis for C++.,conf/issta/FanSLX17,"Xiaokang Fan, Yulei Sui, Xiangke Liao, Jingling Xue",Static Analysis,
1301,issta/issta,2017,Lightweight detection of physical unit inconsistencies without program annotations.,conf/issta/OreDE17,"John-Paul Ore, Carrick Detweiler, Sebastian G. Elbaum",Static Analysis,
1302,issta/issta,2017,"Phriky-units: a lightweight, annotation-free physical unit inconsistency detection tool.",conf/issta/OreDE17a,"John-Paul Ore, Carrick Detweiler, Sebastian G. Elbaum",,Demonstrations
1303,issta/issta,2017,A suite of tools for making effective use of automatically generated tests.,conf/issta/HolmesG17,"Josie Holmes, Alex Groce",,Demonstrations
1304,issta/issta,2017,ReDeCheck: an automatic layout failure checking tool for responsively designed web pages.,conf/issta/WalshKM17a,"Thomas A. Walsh, Gregory M. Kapfhammer, Phil McMinn",,Demonstrations
1305,issta/issta,2017,CUT: automatic unit testing in the cloud.,conf/issta/GambiKLZ17,"Alessio Gambi, Sebastian Kappler, Johannes Lampel, Andreas Zeller",,Demonstrations
1306,issta/issta,2017,XFix: an automated tool for the repair of layout cross browser issues.,conf/issta/MahajanAMH17a,"Sonal Mahajan, Abdulmajeed Alameer, Phil McMinn, William G. J. Halfond",,Demonstrations
1307,issta/issta,2017,THEMIS: a tool for decentralized monitoring algorithms.,conf/issta/El-HokayemF17a,"Antoine El-Hokayem, Yliès Falcone",,Demonstrations
1308,issta/issta,2017,JFIX: semantics-based repair of Java programs via symbolic PathFinder.,conf/issta/LeCLGV17,"Xuan-Bach D. Le, Duc-Hiep Chu, David Lo, Claire Le Goues, Willem Visser",,Demonstrations
1309,issta/issta,2017,ArtForm: a tool for exploring the codebase of form-based websites.,conf/issta/SpencerBMB17,"Ben Spencer, Michael Benedikt, Anders Møller, Franck van Breugel",,Demonstrations
1310,issta/issta,2017,ParTeCL: parallel testing using OpenCL.,conf/issta/YanevaRD17a,"Vanya Yaneva, Ajitha Rajan, Christophe Dubach",,Demonstrations
1311,issta/issta,2017,Verifying digital systems with MATLAB.,conf/issta/ChavesBCKF17,"Lennon C. Chaves, Iury Bessa, Lucas C. Cordeiro, Daniel Kroening, Eddie Batista de Lima Filho",,Demonstrations
1312,issta/issta,2017,SealTest: a simple library for test sequence generation.,conf/issta/HalleK17,"Sylvain Hallé, Raphaël Khoury",,Demonstrations
1313,issta/issta,2017,GitcProc: a tool for processing and classifying GitHub commits.,conf/issta/CasalnuovoSRR17,"Casey Casalnuovo, Yagnik Suchak, Baishakhi Ray, Cindy Rubio-González",,Demonstrations
1314,issta/issta,2017,Caret-HM: recording and replaying Android user sessions with heat map generation using UI state clustering.,conf/issta/NurmuradovB17,"Dmitry Nurmuradov, Renée C. Bryce",,Demonstrations
1315,issta/issta,2017,LabPal: repeatable computer experiments made easy.,conf/issta/Halle17,Sylvain Hallé,,Demonstrations
1316,issta/issta,2017,Consistency checking in requirements analysis.,conf/issta/Bendik17,Jaroslav Bendík,Analysis,
1317,issta/issta,2017,Testing and analysis of web applications using page models.,conf/issta/Athaiya17,Snigdha Athaiya,Analysis,
1318,issta/issta,2017,Path cost analysis for side channel detection.,conf/issta/Brennan17,Tegan Brennan,Analysis,
1319,issta/issta,2017,Automatically inferring and enforcing user expectations.,conf/issta/Hotzkow17,Jenny Hotzkow,Modeling and Learning,
1320,issta/issta,2017,Understanding intended behavior using models of low-level signals.,conf/issta/Katz17,Deborah S. Katz,Modeling and Learning,
1321,issta/issta,2017,Version space learning for verification on temporal differentials.,conf/issta/Santolucito17,Mark Santolucito,Modeling and Learning,
1322,issta/issta,2017,Data flow oriented UI testing: exploiting data flows and UI elements to test Android applications.,conf/issta/Borges17,Nataniel P. Borges Jr.,Testing,
1323,issta/issta,2017,Dynamic tainting for automatic test case generation.,conf/issta/Mathis17,Björn Mathis,Testing,
1324,issta/issta,2017,Mapping hardness of automated software testing.,conf/issta/Oliveira17,Carlos Oliveira,Testing,
1325,issta/issta,2017,Oracle problem in software testing.,conf/issta/Jahangirova17,Gunel Jahangirova,Testing,
1326,issta/issta,2018,Test input generation with Java PathFinder: then and now (invited talk abstract).,conf/issta/KhurshidPV18,"Sarfraz Khurshid, Corina S. Pasareanu, Willem Visser",,ISSTA 2018 Retrospective Impact Paper Award
1327,issta/issta,2018,Lightweight verification of array indexing.,conf/issta/KelloggDME18,"Martin Kellogg, Vlastimil Dort, Suzanne Millstein, Michael D. Ernst",Secure and Sound,
1328,issta/issta,2018,Eliminating timing side-channel leaks using program repair.,conf/issta/WuGS018,"Meng Wu, Shengjian Guo, Patrick Schaumont, Chao Wang",Secure and Sound,
1329,issta/issta,2018,Symbolic path cost analysis for side-channel detection.,conf/issta/BrennanSBP18,"Tegan Brennan, Seemanta Saha, Tevfik Bultan, Corina S. Pasareanu",Secure and Sound,
1330,issta/issta,2018,Safe and sound program analysis with Flix.,conf/issta/MadsenL18,"Magnus Madsen, Ondrej Lhoták",Secure and Sound,
1331,issta/issta,2018,Test case prioritization for acceptance testing of cyber physical systems: a multi-objective search-based approach.,conf/issta/ShinNSBZ18,"Seung Yeob Shin, Shiva Nejati, Mehrdad Sabetzadeh, Lionel C. Briand, Frank Zimmer",Testing and Fault Localization,
1332,issta/issta,2018,Bench4BL: reproducibility study on the performance of IR-based bug localization.,conf/issta/LeeKBJT18,"Jaekwon Lee, Dongsun Kim, Tegawendé F. Bissyandé, Woosung Jung, Yves Le Traon",Testing and Fault Localization,
1333,issta/issta,2018,Automated test mapping and coverage for network topologies.,conf/issta/StrandbergOWSA18,"Per Erik Strandberg, Thomas J. Ostrand, Elaine J. Weyuker, Daniel Sundmark, Wasif Afzal",Testing and Fault Localization,
1334,issta/issta,2018,Evaluating test-suite reduction in real software evolution.,conf/issta/ShiGMZM18,"August Shi, Alex Gyori, Suleman Mahmood, Peiyuan Zhao, Darko Marinov",Testing and Fault Localization,
1335,issta/issta,2018,Compiler fuzzing through deep learning.,conf/issta/CumminsPML18,"Chris Cummins, Pavlos Petoumenos, Alastair Murray, Hugh Leather",Machine Learning,
1336,issta/issta,2018,Deep specification mining.,conf/issta/LeL18,"Tien-Duy B. Le, David Lo",Machine Learning,
1337,issta/issta,2018,Identifying implementation bugs in machine learning based image classifiers using metamorphic testing.,conf/issta/DwarakanathASRB18,"Anurag Dwarakanath, Manish Ahuja, Samarth Sikand, Raghotham M. Rao, R. P. Jagadeesh Chandra Bose, Neville Dubash, Sanjay Podder",Machine Learning,
1338,issta/issta,2018,An empirical study on TensorFlow program bugs.,conf/issta/ZhangCCXZ18,"Yuhao Zhang, Yifan Chen, Shing-Chi Cheung, Yingfei Xiong, Lu Zhang",Machine Learning,
1339,issta/issta,2018,Automatically translating bug reports into test cases for mobile apps.,conf/issta/FazziniPdO18,"Mattia Fazzini, Martin Prammer, Marcelo d'Amorim, Alessandro Orso",Mobile,
1340,issta/issta,2018,CiD: automating the detection of API-related compatibility issues in Android apps.,conf/issta/0029BWK18,"Li Li, Tegawendé F. Bissyandé, Haoyu Wang, Jacques Klein",Mobile,
1341,issta/issta,2018,Test migration for efficient large-scale assessment of mobile app coding assignments.,conf/issta/BehrangO18,"Farnaz Behrang, Alessandro Orso",Mobile,
1342,issta/issta,2018,"Analyzing the analyzers: FlowDroid/IccTA, AmanDroid, and DroidSafe.",conf/issta/QiuWR18,"Lina Qiu, Yingying Wang, Julia Rubin",Mobile,
1343,issta/issta,2018,Repositioning of static analysis alarms.,conf/issta/MuskeTS18,"Tukaram Muske, Rohith Talluri, Alexander Serebrenik",Static Analysis,
1344,issta/issta,2018,Shooting from the heap: ultra-scalable static analysis with heap snapshots.,conf/issta/GrechFFS18,"Neville Grech, George Fourtounis, Adrian Francalanza, Yannis Smaragdakis",Static Analysis,
1345,issta/issta,2018,Static analysis of Java dynamic proxies.,conf/issta/FourtounisKS18,"George Fourtounis, George Kastrinis, Yannis Smaragdakis",Static Analysis,
1346,issta/issta,2018,Practical detection of concurrency issues at coding time.,conf/issta/Blaser18,Luc Bläser,Static Analysis,
1347,issta/issta,2018,Tests from traces: automated unit test extraction for R.,conf/issta/KrikavaV18,"Filip Krikava, Jan Vitek",Test and Oracle Generation,
1348,issta/issta,2018,Translating code comments to procedure specifications.,conf/issta/BlasiGKGEPC18,"Arianna Blasi, Alberto Goffi, Konstantin Kuznetsov, Alessandra Gorla, Michael D. Ernst, Mauro Pezzè, Sergio Delgado Castellanos",Test and Oracle Generation,
1349,issta/issta,2018,PerfFuzz: automatically generating pathological inputs.,conf/issta/LemieuxPSS18,"Caroline Lemieux, Rohan Padhye, Koushik Sen, Dawn Song",Test and Oracle Generation,
1350,issta/issta,2018,Search-based detection of deviation failures in the migration of legacy spreadsheet applications.,conf/issta/AlmasiHFMB18,"Mohammad Moein Almasi, Hadi Hemmati, Gordon Fraser, Phil McMinn, Janis Benefelds",Porting and Repair,
1351,issta/issta,2018,Making data-driven porting decisions with Tuscan.,conf/issta/KhazemBH18,"Kareem Khazem, Earl T. Barr, Petr Hosek",Porting and Repair,
1352,issta/issta,2018,Comparing developer-provided to user-provided tests for fault localization and automated program repair.,conf/issta/JustPDE18,"René Just, Chris Parnin, Ian Drosos, Michael D. Ernst",Porting and Repair,
1353,issta/issta,2018,Shaping program repair space with existing patches and similar code.,conf/issta/JiangXZGC18,"Jiajun Jiang, Yingfei Xiong, Hongyu Zhang, Qing Gao, Xiangqun Chen",Porting and Repair,
1354,issta/issta,2018,Remove RATs from your code: automated optimization of resource inefficient database writes for mobile applications.,conf/issta/LyuLH18,"Yingjun Lyu, Ding Li, William G. J. Halfond",Optimization and Performance,
1355,issta/issta,2018,Badger: complexity analysis with fuzzing and symbolic execution.,conf/issta/NollerKP18,"Yannic Noller, Rody Kersten, Corina S. Pasareanu",Optimization and Performance,
1356,issta/issta,2018,Exploiting community structure for floating-point precision tuning.,conf/issta/GuoR18,"Hui Guo, Cindy Rubio-González",Optimization and Performance,
1357,issta/issta,2018,piCoq: parallel regression proving for large-scale verification projects.,conf/issta/PalmskogCG18,"Karl Palmskog, Ahmet Çelik, Milos Gligoric",Optimization and Performance,
1358,issta/issta,2018,Advances in the ANaConDA framework for dynamic analysis and testing of concurrent C/C++ programs.,conf/issta/FiedorMSVV18,"Jan Fiedor, Monika Muzikovská, Ales Smrcka, Ondrej Vasícek, Tomás Vojnar",Tool Demonstrations,
1359,issta/issta,2018,LAND: a user-friendly and customizable test generation tool for Android apps.,conf/issta/YanPLYZ18,"Jiwei Yan, Linjie Pan, Yaqi Li, Jun Yan, Jian Zhang",Tool Demonstrations,
1360,issta/issta,2018,Managing concurrent testing of data race with ComRaDe.,conf/issta/GaoYJLYS018,"Jian Gao, Xin Yang, Yu Jiang, Han Liu, Weiliang Ying, Wanting Sun, Ming Gu",Tool Demonstrations,
1361,issta/issta,2018,OASIs: oracle assessment and improvement tool.,conf/issta/JahangirovaCHT18,"Gunel Jahangirova, David Clark, Mark Harman, Paolo Tonella",Tool Demonstrations,
1362,issta/issta,2018,Mutode: generic JavaScript and Node.js mutation testing tool.,conf/issta/Rodriguez-Baquero18,"Diego Rodríguez-Baquero, Mario Linares Vásquez",Tool Demonstrations,
1363,issta/issta,2018,MalViz: an interactive visualization tool for tracing malware.,conf/issta/NguyenND18,"Vinh The Nguyen, Akbar Siami Namin, Tommy Dang",Tool Demonstrations,
1364,issta/issta,2019,Some challenges for software testing research (invited talk paper).,conf/issta/AlshahwanCH0MMM19,"Nadia Alshahwan, Andrea Ciancone, Mark Harman, Yue Jia, Ke Mao, Alexandru Marginean, Alexander Mols, Hila Peleg, Federica Sarro, Ilya Zorin",,Keynote
1365,issta/issta,2019,From typestate verification to interpretable deep models (invited talk abstract).,conf/issta/YahavFDRG19,"Eran Yahav, Stephen J. Fink, Nurit Dor, G. Ramalingam, Emmanuel Geay",,ISSTA 2019 Retrospective Impact Paper Award
1366,issta/issta,2019,Theory and practice of string solvers (invited talk abstract).,conf/issta/KiezunGHEG19,"Adam Kiezun, Philip J. Guo, Pieter Hooimeijer, Michael D. Ernst, Vijay Ganesh",,ISSTA 2019 Impact Paper Award
1367,issta/issta,2019,Crash-avoiding program repair.,conf/issta/GaoMR19,"Xiang Gao, Sergey Mechtaev, Abhik Roychoudhury",Program Repair,
1368,issta/issta,2019,Practical program repair via bytecode mutation.,conf/issta/GhanbariBZ19,"Ali Ghanbari, Samuel Benton, Lingming Zhang",Program Repair,
1369,issta/issta,2019,TBar: revisiting template-based automated program repair.,conf/issta/LiuK0B19,"Kui Liu, Anil Koyuncu, Dongsun Kim, Tegawendé F. Bissyandé",Program Repair,
1370,issta/issta,2019,History-driven build failure fixing: how far are we?,conf/issta/Lou0ZH019,"Yiling Lou, Junjie Chen, Lingming Zhang, Dan Hao, Lu Zhang",Program Repair,
1371,issta/issta,2019,LibID: reliable identification of obfuscated third-party Android libraries.,conf/issta/ZhangBK19,"Jiexin Zhang, Alastair R. Beresford, Stephan A. Kollmann",Mobile App Testing,
1372,issta/issta,2019,QADroid: regression event selection for Android applications.,conf/issta/SharmaN19,"Aman Sharma, Rupesh Nasre",Mobile App Testing,
1373,issta/issta,2019,Mining Android crash fixes in the absence of issue- and change-tracking systems.,conf/issta/KongLGBK19,"Pingfan Kong, Li Li, Jun Gao, Tegawendé F. Bissyandé, Jacques Klein",Mobile App Testing,
1374,issta/issta,2019,Sara: self-replay augmented record and replay for Android in industrial cases.,conf/issta/GuoLLYL19,"Jiaqi Guo, Shuyue Li, Jian-Guang Lou, Zijiang Yang, Ting Liu",Mobile App Testing,
1375,issta/issta,2019,Root causing flaky tests in a large-scale industrial setting.,conf/issta/LamGNST19,"Wing Lam, Patrice Godefroid, Suman Nath, Anirudh Santhiar, Suresh Thummalapenta",Regression Testing,
1376,issta/issta,2019,Mitigating the effects of flaky tests on mutation testing.,conf/issta/Shi0M19,"August Shi, Jonathan Bell, Darko Marinov",Regression Testing,
1377,issta/issta,2019,Assessing the state and improving the art of parallel testing for C.,conf/issta/SchwahnC0S19,"Oliver Schwahn, Nicolas Coppik, Stefan Winter, Neeraj Suri",Regression Testing,
1378,issta/issta,2019,Failure clustering without coverage.,conf/issta/GolaghaLPI19,"Mojdeh Golagha, Constantin Lehnhoff, Alexander Pretschner, Hermann Ilmberger",Regression Testing,
1379,issta/issta,2019,DeepHunter: a coverage-guided fuzz testing framework for deep neural networks.,conf/issta/XieMJXCLZLYS19,"Xiaofei Xie, Lei Ma, Felix Juefei-Xu, Minhui Xue, Hongxu Chen, Yang Liu, Jianjun Zhao, Bo Li, Jianxiong Yin, Simon See",Testing and Machine Learning,
1380,issta/issta,2019,Search-based test and improvement of machine-learning-based anomaly detection systems.,conf/issta/CordyMPT19,"Maxime Cordy, Steve Muller, Mike Papadakis, Yves Le Traon",Testing and Machine Learning,
